Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
22,Entrepreneur,91459.48,7591.623333333332,8,6,20,4,"Not Specified, Home Equity Loan, Not Specified, and Debt Consolidation Loan",35,15.0,11.79,2.0,Standard,1323.08,25.90499351961482,29,No,168.56311826368997,178.65110369812274,High_spent_Medium_value_payments,661.9481113715207,Standard
22,Entrepreneur,91459.48,7591.623333333332,8,6,20,4,"Not Specified, Home Equity Loan, Not Specified, and Debt Consolidation Loan",27,18.0,11.79,2.0,Standard,1323.08,27.723167842161608,29,NM,168.56311826368997,153.16576216710078,High_spent_Large_value_payments,677.4334529025426,Standard
22,Entrepreneur,91459.48,7591.623333333332,8,6,20,4,"Not Specified, Home Equity Loan, Not Specified, and Debt Consolidation Loan",30,17.0,11.79,3.0,Standard,1323.08,36.411245694403256,29,No,168.56311826368997,416.2788585747836,High_spent_Small_value_payments,434.32035649485977,Standard
21,Developer,38477.4,3374.4500000000007,9,8,22,3,"Credit-Builder Loan, Personal Loan, and Home Equity Loan",20,14.0,7.210000000000001,12.0,Bad,2343.6,36.308640987304784,12,Yes,89.536642689603,69.72576357833262,High_spent_Large_value_payments,418.1825937320645,Poor
22,Developer,38477.4,3374.4500000000007,9,8,22,3,"Credit-Builder Loan, Personal Loan, and Home Equity Loan",22,17.0,9.21,12.0,Bad,2343.6,33.30075208211317,,Yes,89.536642689603,98.45673393051048,High_spent_Medium_value_payments,399.45162337988654,Poor
22,Developer,38477.4,3374.4500000000007,9,8,22,3,"Credit-Builder Loan, Personal Loan, and Home Equity Loan",18,15.0,9.21,12.0,,2343.6,30.206448006875444,12,Yes,89.536642689603,120.63942539068165,High_spent_Small_value_payments,387.2689319197153,Standard
19,Manager,99194.19,8530.1825,3,6,7,2,"Debt Consolidation Loan, and Home Equity Loan",24,12.0,18.75,6.0,Standard,573.52,27.47391945138582,8 ,Yes,109.21070846951112,324.0531329544445,,669.7544085760444,Standard
20,Manager,99194.19,8530.1825,3,6,7,2,"Debt Consolidation Loan, and Home Equity Loan",24,12.0,18.75,6.0,Standard,573.52,40.071234204842575,9 ,Yes,109.21070846951112,167.67453205939609,High_spent_Medium_value_payments,826.1330094710928,Standard
20,Manager,99194.19,8530.1825,3,6,7,2,"Debt Consolidation Loan, and Home Equity Loan",26,11.0,18.75,6.0,,573.52,30.87495154501452,9 ,Yes,109.21070846951112,216.89104754122653,High_spent_Large_value_payments,766.9164939892623,Standard
20,Manager,99194.19,8530.1825,3,6,7,2,"Debt Consolidation Loan, and Home Equity Loan",28,13.0,18.75,11.0,,573.52,34.49320037924459,9 ,Yes,109.21070846951112,514.5329131374147,Low_spent_Medium_value_payments,509.27462839307435,Standard
28,Developer,12410.005,1097.1670833333333,3,5,11,7,"Payday Loan, Home Equity Loan, Not Specified, Not Specified, Payday Loan, Mortgage Loan, and Payday Loan",29,20.0,19.5,6.0,Standard,1286.88,32.746550451216265,18,Yes,41.75602566256293,40.41618921525009,Low_spent_Small_value_payments,317.54449345552035,Standard
28,Developer,12410.005,1097.1670833333333,3,5,11,7,"Payday Loan, Home Equity Loan, Not Specified, Not Specified, Payday Loan, Mortgage Loan, and Payday Loan",29,20.0,13.5,6.0,Standard,1286.88,33.815635184638026,18,Yes,41.75602566256293,74.59545501079224,High_spent_Small_value_payments,253.3652276599782,Good
18,Engineer,94913.16,8128.43,7,5,10,3,"Mortgage Loan, Home Equity Loan, and Debt Consolidation Loan",19,8.0,1.51,1.0,Standard,740.42,26.62018751543296,20,No,131.99834597442407,386.76778290769073,Low_spent_Small_value_payments,584.0768711178853,Standard
18,Engineer,94913.16,8128.43,7,5,10,3,"Mortgage Loan, Home Equity Loan, and Debt Consolidation Loan",23,10.0,4.51,1.0,Standard,740.42,31.69251756221805,21,No,131.99834597442407,99.10293040740822,High_spent_Large_value_payments,821.7417236181677,Standard
18,Engineer,94913.16,8128.43,7,5,10,3,"Mortgage Loan, Home Equity Loan, and Debt Consolidation Loan",19,10.0,1.51,3.0,Standard,740.42,31.19071768887622,21,No,131.99834597442407,89.39788366455092,High_spent_Large_value_payments,831.4467703610251,Standard
38,Developer,69312.12,5956.009999999998,8,6,7,4,"Mortgage Loan, Auto Loan, Payday Loan, and Student Loan",5,12.0,13.43,7.0,Standard,170.5,35.719642310553226,16,Yes,220.16144078406663,122.55808440364609,High_spent_Small_value_payments,512.8814748122873,Standard
38,Developer,69312.12,5956.009999999998,8,6,7,4,"Mortgage Loan, Auto Loan, Payday Loan, and Student Loan",4,9.0,8.43,7.0,Standard,170.5,25.172506499546248,16,Yes,220.16144078406663,212.20431002288402,High_spent_Small_value_payments,423.2352491930494,Standard
38,Developer,69312.12,5956.009999999998,8,6,7,4,"Mortgage Loan, Auto Loan, Payday Loan, and Student Loan",5,12.0,8.43,7.0,Standard,170.5,37.14169631095911,16,Yes,220.16144078406663,204.57903768072373,Low_spent_Medium_value_payments,450.86052153520967,Poor
45,Entrepreneur,31564.72,2629.393333333333,6,6,13,4,"Not Specified, Home Equity Loan, Not Specified, and Personal Loan",11,16.0,8.99,6.0,Standard,1077.62,28.396733176871468,16,Yes,73.39786305467443,35.64382608510919,,393.89764419354975,Standard
45,Entrepreneur,31564.72,2629.393333333333,6,6,13,4,"Not Specified, Home Equity Loan, Not Specified, and Personal Loan",10,16.0,15.99,6.0,Standard,1077.62,36.40071810206607,16,Yes,73.39786305467443,107.95143161043488,High_spent_Medium_value_payments,331.59003866822417,Standard
45,Entrepreneur,31564.72,2629.393333333333,6,6,13,4,"Not Specified, Home Equity Loan, Not Specified, and Personal Loan",6,16.0,15.99,6.0,Standard,1077.62,37.571129057038455,16,Yes,73.39786305467443,97.34553933956074,High_spent_Medium_value_payments,342.1959309390982,Standard
45,Entrepreneur,31564.72,2629.393333333333,6,6,13,4,"Not Specified, Home Equity Loan, Not Specified, and Personal Loan",11,16.0,15.99,6.0,,1077.62,38.48930987623787,16,Yes,73.39786305467443,99.85563241814877,Low_spent_Large_value_payments,359.68583786051016,Standard
20,Entrepreneur,52410.92,4479.576666666667,3,4,6,4,"Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Personal Loan",8,16.0,8.63,3.0,Standard,361.32,30.26975543859848,,Yes,92.60129053130478,229.49176870878728,Low_spent_Medium_value_payments,405.86460742657465,Standard
20,Entrepreneur,52410.92,4479.576666666667,3,4,6,4,"Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Personal Loan",11,16.0,5.630000000000001,3.0,Standard,361.32,25.21222314039927,,Yes,92.60129053130478,167.4204135460885,High_spent_Small_value_payments,447.93596258927323,Standard
27,Architect,103351.8,8465.65,3,7,8,2,"Personal Loan, and Student Loan",12,8.0,10.03,8.0,Standard,1246.62,27.23525011883121,8 ,Yes,140.85823594664058,119.11427133290206,High_spent_Large_value_payments,826.5924927204575,Poor
27,Architect,103351.8,8465.65,3,7,8,2,"Personal Loan, and Student Loan",11,8.0,10.03,8.0,Standard,1246.62,39.16003472475364,8 ,Yes,140.85823594664058,159.85592442128953,,795.85083963207,Poor
27,Architect,103351.8,8465.65,3,7,8,2,"Personal Loan, and Student Loan",12,9.0,10.03,8.0,,1246.62,28.381547096828328,8 ,Yes,140.85823594664058,665.2252034619606,Low_spent_Medium_value_payments,320.4815605913989,Poor
27,Architect,103351.8,8465.65,3,7,8,2,"Personal Loan, and Student Loan",7,7.0,5.0299999999999985,8.0,Standard,1246.62,28.66243350640177,8 ,Yes,140.85823594664058,321.9339833031206,High_spent_Medium_value_payments,633.7727807502389,Standard
32,Doctor,22751.59,1759.9658333333334,7,5,12,4,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Home Equity Loan",13,12.0,5.75,1.0,Standard,1429.63,28.91984026037124,20,No,38.35028233020224,73.19348977533974,Low_spent_Large_value_payments,334.45281122779136,Standard
32,Doctor,22751.59,1759.9658333333334,7,5,12,4,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Home Equity Loan",13,17.0,6.75,1.0,Standard,1429.63,28.11602867337995,20,No,38.35028233020224,152.77350733099786,Low_spent_Large_value_payments,254.87279367213324,Standard
32,Doctor,22751.59,1759.9658333333334,7,5,12,4,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Home Equity Loan",13,14.0,6.75,3.0,,1429.63,25.100879967819623,20,No,38.35028233020224,39.799134969503044,High_spent_Medium_value_payments,347.847166033628,Standard
32,Doctor,22751.59,1759.9658333333334,7,5,12,4,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Home Equity Loan",13,13.0,6.75,3.0,Standard,1429.63,36.6722994823309,20,No,38.35028233020224,67.99718053964814,High_spent_Small_value_payments,329.64912046348303,Poor
32,,22751.59,1759.9658333333334,7,5,12,4,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Home Equity Loan",13,14.0,6.75,3.0,,1429.63,26.18023249267971,20,No,38.35028233020224,89.80981176684256,Low_spent_Medium_value_payments,327.8364892362885,Poor
27,Manager,62325.9,5289.825,3,7,9,4,"Student Loan, Credit-Builder Loan, Payday Loan, and Student Loan",8,8.0,13.92,4.0,Good,1302.86,28.15116367494987,23,No,200.1973416768789,334.1046633948639,Low_spent_Small_value_payments,284.68049492825713,Good
27,,62325.9,5289.825,3,7,9,4,"Student Loan, Credit-Builder Loan, Payday Loan, and Student Loan",4,8.0,11.92,4.0,Good,1302.86,39.38958398494614,23,NM,200.1973416768789,182.46711841957926,High_spent_Small_value_payments,406.3180399035417,Good
27,Manager,62325.9,5289.825,3,7,9,4,"Student Loan, Credit-Builder Loan, Payday Loan, and Student Loan",8,8.0,11.92,4.0,Good,1302.86,31.92660393308911,24,No,200.1973416768789,61.59457843755108,High_spent_Medium_value_payments,517.1905798855698,Good
26,Media_Manager,81462.18000000001,7048.515,6,7,19,4,"Student Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",12,15.0,11.66,7.0,Standard,1200.63,29.95478918231466,30,Yes,165.81886035138953,622.3837712339973,Low_spent_Medium_value_payments,196.64886841461342,Standard
26,Media_Manager,81462.18000000001,7048.515,6,7,19,4,"Student Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",14,13.0,9.66,8.0,Standard,1200.63,36.52002832042726,31,Yes,165.81886035138953,243.14550491172363,Low_spent_Medium_value_payments,575.887134736887,Standard
26,Media_Manager,81462.18000000001,7048.515,6,7,19,4,"Student Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",14,14.0,10.66,8.0,Standard,1200.63,25.6105432604536,31,Yes,165.81886035138953,345.9886896533359,Low_spent_Medium_value_payments,473.04394999527466,Standard
31,Architect,17653.7,1418.1416666666669,9,8,20,6,"Personal Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Auto Loan, and Credit-Builder Loan",17,20.0,5.05,12.0,Bad,1846.17,30.413745148263786,12,Yes,54.20127791564646,143.92286738817685,Low_spent_Small_value_payments,233.69002136284337,Poor
50,Doctor,38217.6,3204.8,6,6,13,2,"Not Specified, and Auto Loan",17,14.0,2.29,1.0,,448.54,30.02924895656636,22,No,57.881716929471615,131.98412023567386,Low_spent_Large_value_payments,400.6141628348545,Standard
50,,38217.6,3204.8,6,6,13,2,"Not Specified, and Auto Loan",17,13.0,6.29,5.0,Standard,448.54,34.738596899475205,22,No,57.881716929471615,132.28282455038658,Low_spent_Small_value_payments,420.3154585201418,Standard
21,Teacher,15088.35,1231.3625,7,8,29,3,"Credit-Builder Loan, Auto Loan, and Home Equity Loan",38,19.0,9.88,11.0,,2126.67,28.18316729445448,15,Yes,37.10487867370514,68.5958770427344,High_spent_Small_value_payments,277.43549428356044,Poor
38,Writer,14688.4,1056.0333333333333,7,6,8,3,"Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",32,15.0,16.68,4.0,Standard,936.02,36.08667663879353,11,Yes,24.35419766532491,114.35498453011552,Low_spent_Small_value_payments,256.8941511378929,Standard
38,Writer,14688.4,1056.0333333333333,7,6,8,3,"Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",27,17.0,15.68,4.0,Standard,936.02,35.88656645910841,11,Yes,24.35419766532491,35.068092325524375,Low_spent_Medium_value_payments,326.18104334248403,Standard
38,Writer,14688.4,1056.0333333333333,7,6,8,3,"Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",27,15.0,16.68,4.0,Standard,936.02,27.419146289627857,11,Yes,24.35419766532491,71.14968914096083,Low_spent_Small_value_payments,300.09944652704763,Good
38,Writer,14688.4,1056.0333333333333,7,6,8,3,"Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",27,15.0,13.68,5.0,,936.02,33.86747432204973,11,Yes,24.35419766532491,115.271270200939,Low_spent_Small_value_payments,255.97786546706945,Good
27,Teacher,14388.77,1060.0641666666668,4,5,16,3,"Credit-Builder Loan, Auto Loan, and Home Equity Loan",6,10.0,19.17,6.0,Standard,1836.93,34.53695696308753,5 ,NM,30.095070796207523,37.3828769228481,High_spent_Small_value_payments,298.52846894761103,Poor
27,Teacher,14388.77,1060.0641666666668,4,5,16,3,"Credit-Builder Loan, Auto Loan, and Home Equity Loan",6,12.0,18.17,6.0,Standard,1836.93,34.88389725010676,,Yes,30.095070796207523,86.38557452537373,Low_spent_Medium_value_payments,269.52577134508545,Poor
27,Teacher,14388.77,1060.0641666666668,4,5,16,3,"Credit-Builder Loan, Auto Loan, and Home Equity Loan",6,10.0,18.17,6.0,Standard,1836.93,35.463950949399674,5 ,Yes,30.095070796207523,37.655440492386525,Low_spent_Small_value_payments,328.2559053780726,Poor
27,Teacher,14388.77,1060.0641666666668,4,5,16,3,"Credit-Builder Loan, Auto Loan, and Home Equity Loan",6,9.0,18.17,6.0,Standard,1836.93,28.14562724905561,5 ,Yes,30.095070796207523,59.52618386690366,Low_spent_Small_value_payments,306.3851620035555,Poor
28,Teacher,18019.14,1742.595,5,5,19,4,"Credit-Builder Loan, Auto Loan, Personal Loan, and Mortgage Loan",20,16.0,18.17,8.0,Standard,1475.32,30.26362378400855,17,Yes,55.05032975305311,139.68720062806298,Low_spent_Small_value_payments,269.5219696188839,Standard
28,Teacher,18019.14,1742.595,5,5,19,4,"Credit-Builder Loan, Auto Loan, Personal Loan, and Mortgage Loan",15,17.0,18.17,8.0,Standard,1475.32,24.28201819485541,17,Yes,55.05032975305311,124.10016188733029,Low_spent_Small_value_payments,285.1090083596166,Standard
28,Teacher,18019.14,1742.595,5,5,19,4,"Credit-Builder Loan, Auto Loan, Personal Loan, and Mortgage Loan",15,16.0,18.17,8.0,Standard,1475.32,39.144436760152296,17,Yes,55.05032975305311,80.42793022061856,,318.7812400263283,Standard
28,Teacher,18019.14,1742.595,5,5,19,4,"Credit-Builder Loan, Auto Loan, Personal Loan, and Mortgage Loan",15,16.0,18.17,8.0,Standard,1475.32,32.235097502716485,18,Yes,55.05032975305311,63.72618770298863,High_spent_Medium_value_payments,305.48298254395826,Good
20,Teacher,73409.8,6202.483333333334,7,9,18,3,"Auto Loan, Student Loan, and Auto Loan",25,11.0,18.13,10.0,Standard,2529.51,36.253706855492936,18,Yes,91.9408231701444,119.09719145385107,High_spent_Large_value_payments,649.2103187093378,Poor
20,Teacher,73409.8,6202.483333333334,7,9,18,3,"Auto Loan, Student Loan, and Auto Loan",21,12.0,18.13,10.0,,2529.51,34.18561854979269,18,Yes,91.9408231701444,60.4222643309729,High_spent_Large_value_payments,707.8852458322162,Poor
20,Teacher,73409.8,6202.483333333334,7,9,18,3,"Auto Loan, Student Loan, and Auto Loan",21,11.0,18.13,10.0,Standard,2529.51,38.02988394752343,18,Yes,91.9408231701444,180.09489015966773,High_spent_Medium_value_payments,598.2126200035212,Poor
20,Teacher,73409.8,6202.483333333334,7,9,18,3,"Auto Loan, Student Loan, and Auto Loan",21,11.0,12.13,10.0,,2529.51,33.12337609210293,18,Yes,91.9408231701444,119.76032421197823,,648.5471859512107,Poor
21,Teacher,73409.8,6202.483333333334,7,9,18,3,"Auto Loan, Student Loan, and Auto Loan",21,11.0,18.13,10.0,Standard,2529.51,33.00680112554493,18,Yes,91.9408231701444,150.71466737537997,High_spent_Large_value_payments,617.5928427878091,Poor
35,Teacher,100191.36000000002,8058.280000000002,4,7,6,2,"Student Loan, and Mortgage Loan",28,18.0,9.61,2.0,Standard,496.71,28.26424040269023,20,No,145.58144483866278,283.52348544259047,High_spent_Medium_value_payments,626.7230697187467,Standard
35,Teacher,100191.36000000002,8058.280000000002,4,7,6,2,"Student Loan, and Mortgage Loan",28,18.0,9.61,2.0,Standard,496.71,31.49821362477234,20,No,145.58144483866278,238.40610166873253,Low_spent_Medium_value_payments,701.8404534926046,Standard
30,Scientist,19431.83,1797.319166666667,3,6,8,4,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Payday Loan",22,9.0,11.63,2.0,Standard,865.23,27.04693631383326,29,NM,49.3823642037279,121.18841472118623,Low_spent_Small_value_payments,299.1611377417525,Standard
30,Scientist,19431.83,1797.319166666667,3,6,8,4,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Payday Loan",22,9.0,11.63,3.0,Standard,865.23,36.59970763021154,29,Yes,49.3823642037279,65.15533363656803,High_spent_Medium_value_payments,315.19421882637073,Standard
30,Scientist,19431.83,1797.319166666667,3,6,8,4,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Payday Loan",22,9.0,11.63,3.0,Standard,865.23,27.780737110137878,29,Yes,49.3823642037279,46.012894346200774,High_spent_Small_value_payments,344.33665811673796,Standard
30,Scientist,19431.83,1797.319166666667,3,6,8,4,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Payday Loan",17,9.0,11.63,3.0,Standard,865.23,39.68545442928954,29,Yes,49.3823642037279,143.05881855638648,Low_spent_Small_value_payments,277.2907339065523,Standard
30,Scientist,19431.83,1797.319166666667,3,6,8,4,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Payday Loan",22,12.0,11.63,3.0,Standard,865.23,35.657486989510275,,Yes,49.3823642037279,79.34406281175458,Low_spent_Small_value_payments,341.00548965118423,Standard
31,Scientist,19431.83,1797.319166666667,3,6,8,4,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Payday Loan",22,9.0,11.63,3.0,Standard,865.23,30.08891781632781,30,Yes,49.3823642037279,37.08771156687037,High_spent_Small_value_payments,353.26184089606835,Standard
24,Mechanic,30466.74,2378.895,7,5,15,7,"Credit-Builder Loan, Personal Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Auto Loan, and Not Specified",10,19.0,15.53,4.0,,670.48,28.2352853909903,12,Yes,114.59755373873102,89.90340622820129,High_spent_Small_value_payments,293.3885400330677,Standard
37,,100284.24,8288.02,5,7,18,3,"Payday Loan, Mortgage Loan, and Credit-Builder Loan",9,8.0,2.1,4.0,,333.25,25.911069191832908,30,Yes,148.35180700913224,160.7404509249089,High_spent_Large_value_payments,759.7097420659591,Standard
37,Writer,100284.24,8288.02,5,7,18,3,"Payday Loan, Mortgage Loan, and Credit-Builder Loan",9,8.0,2.1,4.0,Standard,333.25,37.86649132356191,30,Yes,148.35180700913224,494.69189500079835,Low_spent_Small_value_payments,475.75829799006965,Standard
37,Writer,100284.24,8288.02,5,7,18,3,"Payday Loan, Mortgage Loan, and Credit-Builder Loan",9,11.0,2.1,4.0,,333.25,31.67708447274177,30,Yes,148.35180700913224,163.11439269360952,High_spent_Large_value_payments,757.3358002972583,Standard
38,,100284.24,8288.02,5,7,18,3,"Payday Loan, Mortgage Loan, and Credit-Builder Loan",9,9.0,2.1,4.0,,333.25,27.128614185162714,30,NM,148.35180700913224,303.1665333789805,Low_spent_Medium_value_payments,657.2836596118874,Standard
38,Writer,100284.24,8288.02,5,7,18,3,"Payday Loan, Mortgage Loan, and Credit-Builder Loan",9,8.0,2.1,4.0,Standard,333.25,35.259389759719404,30,Yes,148.35180700913224,191.20764628521152,High_spent_Medium_value_payments,739.2425467056564,Standard
38,Writer,100284.24,8288.02,5,7,18,3,"Payday Loan, Mortgage Loan, and Credit-Builder Loan",10,8.0,2.1,4.0,Standard,333.25,39.86900292834146,30,Yes,148.35180700913224,85.17266386384131,High_spent_Large_value_payments,835.2775291270267,Standard
45,,107360.1,9145.675,7,7,13,1,Payday Loan,7,17.0,8.04,5.0,,1456.75,34.316238180098765,16,Yes,81.23913389170148,626.5473717134419,Low_spent_Large_value_payments,476.78099439485663,Standard
45,,107360.1,9145.675,7,7,13,1,Payday Loan,7,17.0,5.039999999999999,5.0,Standard,1456.75,27.80992802304639,17,Yes,81.23913389170148,833.7908178025209,Low_spent_Large_value_payments,269.5375483057776,Standard
45,Accountant,107360.1,9145.675,7,7,13,1,Payday Loan,8,17.0,8.04,5.0,Standard,1456.75,35.35663418260046,17,Yes,81.23913389170148,563.689135403784,Low_spent_Medium_value_payments,549.6392307045145,Poor
20,Scientist,18927.65,1779.3041666666668,6,7,24,6,"Student Loan, Mortgage Loan, Auto Loan, Personal Loan, Home Equity Loan, and Personal Loan",12,15.0,8.61,10.0,,1942.4,30.42782392055173,19,NM,62.54025240291996,56.35392281576254,Low_spent_Medium_value_payments,339.0362414479842,Standard
21,Scientist,18927.65,1779.3041666666668,6,7,24,6,"Student Loan, Mortgage Loan, Auto Loan, Personal Loan, Home Equity Loan, and Personal Loan",12,14.0,9.61,10.0,Standard,1942.4,30.17829932553937,19,Yes,62.54025240291996,154.35187581520202,Low_spent_Large_value_payments,231.03828844854473,Poor
21,Scientist,18927.65,1779.3041666666668,6,7,24,6,"Student Loan, Mortgage Loan, Auto Loan, Personal Loan, Home Equity Loan, and Personal Loan",12,14.0,8.61,12.0,Standard,1942.4,28.83306705558136,19,Yes,62.54025240291996,108.16119331089851,Low_spent_Small_value_payments,297.2289709528482,Poor
21,Scientist,18927.65,1779.3041666666668,6,7,24,6,"Student Loan, Mortgage Loan, Auto Loan, Personal Loan, Home Equity Loan, and Personal Loan",12,13.0,8.61,12.0,Standard,1942.4,39.53639558112455,,Yes,62.54025240291996,35.85212983368937,High_spent_Medium_value_payments,329.5380344300573,Poor
21,Scientist,18927.65,1779.3041666666668,6,7,24,6,"Student Loan, Mortgage Loan, Auto Loan, Personal Loan, Home Equity Loan, and Personal Loan",12,15.0,8.61,12.0,Standard,1942.4,35.87314187507805,,Yes,62.54025240291996,59.090137945664864,High_spent_Medium_value_payments,306.3000263180819,Poor
20,Mechanic,90827.68,7847.973333333332,8,4,20,3,"Debt Consolidation Loan, Student Loan, and Auto Loan",24,13.0,2.03,2.0,Standard,1167.05,25.806512731341037,22,Yes,174.40576462756667,213.70183485780944,High_spent_Medium_value_payments,646.6897338479572,Standard
21,Mechanic,90827.68,7847.973333333332,8,4,20,3,"Debt Consolidation Loan, Student Loan, and Auto Loan",24,11.0,2.03,5.0,Standard,1167.05,38.015290313611615,22,Yes,174.40576462756667,425.5386511759868,Low_spent_Medium_value_payments,464.8529175297799,Standard
37,Accountant,26196.39,2139.0325,7,6,11,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",24,13.0,11.97,3.0,Standard,505.37,28.758818108426546,29,Yes,48.53365137595449,245.49888082894074,,209.87071779510475,Standard
37,Accountant,26196.39,2139.0325,7,6,11,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",25,13.0,16.97,3.0,,505.37,39.24132497745664,29,Yes,48.53365137595449,104.1516586328869,Low_spent_Small_value_payments,351.2179399911586,Standard
37,Accountant,26196.39,2139.0325,7,6,11,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",25,13.0,16.97,3.0,Standard,505.37,36.35004024621926,29,NM,48.53365137595449,236.4295054241351,Low_spent_Small_value_payments,218.9400931999104,Standard
37,Accountant,26196.39,2139.0325,7,6,11,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",25,13.0,16.97,3.0,Standard,505.37,29.4676334842233,29,Yes,48.53365137595449,82.96068189488128,High_spent_Medium_value_payments,332.4089167291642,Good
37,Accountant,26196.39,2139.0325,7,6,11,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",24,13.0,16.97,3.0,Standard,505.37,35.47193322797214,30,NM,48.53365137595449,53.33118445536705,High_spent_Medium_value_payments,362.0384141686785,Good
31,Accountant,81166.86,6735.905,7,4,7,2,"Payday Loan, and Mortgage Loan",15,14.0,4.5,8.0,Standard,1353.18,35.13658350843661,11,Yes,135.10448360249265,278.6453709694594,High_spent_Medium_value_payments,509.840645428048,Standard
21,Entrepreneur,86971.56,7053.63,8,5,4,1,Not Specified,24,21.0,2.98,4.0,Good,333.78,29.080275820800463,20,No,38.44517562219672,704.3057897899935,Low_spent_Medium_value_payments,242.61203458780997,Poor
22,Entrepreneur,86971.56,7053.63,8,5,4,1,Not Specified,27,16.0,2.98,4.0,Good,333.78,38.93817504561333,,No,38.44517562219672,81.4223224346992,High_spent_Large_value_payments,825.4955019431039,Standard
34,Architect,23814.73,2104.560833333333,3,4,10,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",30,9.0,13.05,8.0,Standard,837.41,24.997281937250147,5 ,Yes,76.39432092964908,41.84703200792499,High_spent_Medium_value_payments,342.21473039575926,Standard
34,Architect,23814.73,2104.560833333333,3,4,10,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",34,9.0,13.05,8.0,Standard,837.41,31.14519360170054,6 ,Yes,76.39432092964908,74.14161090444586,High_spent_Small_value_payments,319.92015149923833,Standard
34,Architect,23814.73,2104.560833333333,3,4,10,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",31,10.0,13.05,8.0,Standard,837.41,31.661671701976783,6 ,Yes,76.39432092964908,74.81873534307482,,309.24302706060934,Standard
34,Architect,23814.73,2104.560833333333,3,4,10,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",30,9.0,13.05,8.0,,837.41,32.83406965570753,6 ,NM,76.39432092964908,57.70674039415734,High_spent_Small_value_payments,336.35502200952686,Poor
34,Architect,23814.73,2104.560833333333,3,4,10,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",30,9.0,13.05,8.0,Standard,837.41,32.668133702958315,6 ,Yes,76.39432092964908,86.20339030762939,High_spent_Medium_value_payments,297.8583720960548,Poor
34,Architect,23814.73,2104.560833333333,3,4,10,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",30,9.0,13.05,8.0,Standard,837.41,29.971664482457967,6 ,NM,76.39432092964908,108.81624511107592,High_spent_Small_value_payments,285.24551729260827,Poor
22,Journalist,19386.02,1858.5016666666668,4,4,7,3,"Payday Loan, Student Loan, and Credit-Builder Loan",4,17.0,9.74,11.0,Standard,2438.26,35.32173410129888,14,Yes,40.00925124928242,153.31508102989906,Low_spent_Small_value_payments,282.52583438748525,Poor
22,Journalist,19386.02,1858.5016666666668,4,4,7,3,"Payday Loan, Student Loan, and Credit-Builder Loan",5,15.0,9.74,11.0,,2438.26,33.977237548405235,14,Yes,40.00925124928242,138.2763795621879,Low_spent_Small_value_payments,297.56453585519637,Poor
41,Media_Manager,28832.98,2628.748333333333,7,7,7,3,"Mortgage Loan, Debt Consolidation Loan, and Auto Loan",17,8.0,12.14,8.0,Standard,2576.04,24.507239810059605,15,Yes,53.28671122851152,139.84179971954902,Low_spent_Large_value_payments,339.74632238527283,Poor
